00:26:44;CHG;19;1,357;1,704;-0,032;2,000;1,968
00:26:50;CHG;19;1,357;1,699;-0,120;2,000;1,880
00:26:57;CHG;19;1,362;1,606;0,031;2,000;2,031
00:27:04;CHG;19;1,362;1,694;-0,120;2,000;1,880
00:27:11;CHG;19;1,362;1,694;-0,125;2,000;1,875
00:27:17;CHG;19;1,362;1,733;0,109;2,000;2,109
00:27:24;CHG;19;1,357;1,606;0,036;2,000;2,036
00:27:31;CHG;19;1,367;1,699;-0,096;2,000;1,904
00:27:38;CHG;19;1,357;1,699;-0,110;2,000;1,890
00:27:45;CHG;19;1,362;1,699;-0,110;2,000;1,890
00:27:51;CHG;19;1,367;1,611;0,051;2,000;2,051
00:27:58;CHG;19;1,362;1,694;-0,110;2,000;1,890
00:28:05;CHG;18;1,362;1,694;-0,105;2,000;1,895
00:28:12;CHG;19;1,362;1,733;0,119;2,000;2,119
00:28:18;CHG;19;1,367;1,606;0,031;2,000;2,031
00:28:25;CHG;19;1,362;1,724;0,119;2,000;2,119
00:28:32;CHG;18;1,357;1,602;-0,032;2,000;1,968
00:28:39;CHG;19;1,362;1,699;-0,105;2,000;1,895
00:28:45;CHG;19;1,357;1,602;0,036;2,000;2,036
00:28:52;CHG;19;1,362;1,694;-0,115;2,000;1,885
00:28:59;CHG;18;1,362;1,689;-0,110;2,000;1,890
00:29:06;CHG;19;1,362;1,606;0,036;2,000;2,036
00:29:13;CHG;19;1,357;1,606;0,036;2,000;2,036
00:29:19;CHG;19;1,362;1,699;-0,110;2,000;1,890
00:29:26;CHG;19;1,362;1,699;-0,115;2,000;1,885
00:29:33;CHG;19;1,362;1,709;-0,115;2,000;1,885
00:29:40;CHG;19;1,362;1,606;0,031;2,000;2,031
00:29:46;CHG;19;1,362;1,694;-0,125;2,000;1,875
00:29:53;CHG;18;1,362;1,694;-0,105;2,000;1,895
00:30:00;CHG;19;1,362;1,606;0,026;2,000;2,026
00:30:07;CHG;19;1,362;1,729;0,109;2,000;2,109
00:30:13;CHG;19;1,357;1,724;0,109;2,000;2,109
00:30:20;CHG;18;1,367;1,597;-0,047;2,000;1,953
00:30:27;CHG;19;1,362;1,704;-0,120;2,000;1,880
00:30:34;CHG;19;1,362;1,606;0,031;2,000;2,031
00:30:41;CHG;18;1,362;1,597;-0,047;2,000;1,953
00:30:47;CHG;19;1,367;1,704;-0,120;2,000;1,880
00:30:54;CHG;19;1,362;1,704;-0,115;2,000;1,885
00:31:01;CHG;18;1,362;1,602;-0,042;2,000;1,958
00:31:08;CHG;19;1,362;1,709;-0,032;2,000;1,968
00:31:14;CHG;18;1,362;1,597;-0,047;2,000;1,953
00:31:21;CHG;19;1,367;1,611;0,026;2,000;2,026
00:31:28;CHG;19;1,367;1,606;0,026;2,000;2,026
00:31:35;CHG;19;1,367;1,699;-0,125;2,000;1,875
00:31:41;CHG;20;1,362;1,719;0,041;2,000;2,041
00:31:48;CHG;19;1,367;1,611;0,026;2,000;2,026
00:31:55;CHG;19;1,367;1,616;0,031;2,000;2,031
00:32:02;CHG;18;1,367;1,602;-0,047;2,000;1,953
00:32:09;CHG;18;1,367;1,719;0,021;2,000;2,021
00:32:15;CHG;19;1,367;1,611;0,021;2,000;2,021
00:32:22;CHG;19;1,372;1,611;0,021;2,000;2,021
00:32:29;CHG;19;1,367;1,704;-0,125;2,000;1,875
00:32:36;CHG;20;1,367;1,724;0,041;2,000;2,041
00:32:42;CHG;19;1,367;1,704;-0,120;2,000;1,880
00:32:49;CHG;19;1,372;1,704;-0,125;2,000;1,875
00:32:56;CHG;19;1,372;1,621;0,026;2,000;2,026
00:33:03;CHG;19;1,367;1,611;0,031;2,000;2,031
00:33:09;CHG;20;1,367;1,724;0,041;2,000;2,041
00:33:16;CHG;19;1,372;1,709;-0,120;2,000;1,880
00:33:23;CHG;19;1,372;1,709;-0,120;2,000;1,880
00:33:30;CHG;19;1,372;1,733;0,109;2,000;2,109
00:33:36;CHG;19;1,372;1,611;0,017;2,000;2,017
00:33:43;CHG;19;1,372;1,631;0,026;2,000;2,026
00:33:50;CHG;19;1,367;1,616;0,036;2,000;2,036
00:33:57;CHG;19;1,372;1,714;-0,032;2,000;1,968
00:34:04;CHG;19;1,372;1,719;-0,110;2,000;1,890
00:34:10;CHG;19;1,372;1,616;0,036;2,000;2,036
00:34:17;CHG;19;1,377;1,704;-0,125;2,000;1,875
00:34:24;CHG;19;1,367;1,738;0,109;2,000;2,109
00:34:31;CHG;19;1,372;1,616;0,021;2,000;2,021
00:34:37;CHG;18;1,372;1,606;-0,042;2,000;1,958
00:34:44;CHG;18;1,377;1,602;-0,052;2,000;1,948
00:34:51;CHG;20;1,372;1,626;0,100;2,000;2,100
00:34:58;CHG;19;1,372;1,714;-0,037;2,000;1,963
00:35:04;CHG;19;1,372;1,738;0,104;2,000;2,104
00:35:11;CHG;19;1,367;1,733;0,100;2,000;2,100
00:35:18;CHG;19;1,372;1,621;0,026;2,000;2,026
00:35:25;CHG;19;1,372;1,611;0,017;2,000;2,017
00:35:32;CHG;19;1,377;1,621;0,026;2,000;2,026
00:35:38;CHG;19;1,377;1,616;0,017;2,000;2,017
00:35:45;CHG;19;1,377;1,714;-0,037;2,000;1,963
00:35:52;CHG;19;1,377;1,709;-0,115;2,000;1,885
00:35:59;CHG;18;1,372;1,694;-0,203;2,000;1,797
00:36:05;CHG;19;1,377;1,719;-0,037;2,000;1,963
00:36:12;CHG;20;1,372;1,729;0,046;2,000;2,046
00:36:19;CHG;19;1,372;1,719;-0,032;2,000;1,968
00:36:26;CHG;19;1,377;1,719;-0,032;2,000;1,968
00:36:32;CHG;19;1,377;1,714;-0,120;2,000;1,880
00:36:39;CHG;19;1,372;1,714;-0,120;2,000;1,880
00:36:46;CHG;19;1,377;1,616;0,021;2,000;2,021
00:36:53;CHG;20;1,377;1,753;0,192;2,000;2,192
00:37:00;CHG;20;1,382;1,719;-0,052;2,000;1,948
00:37:06;CHG;20;1,372;1,724;0,056;2,000;2,056
00:37:13;CHG;19;1,377;1,714;-0,110;2,000;1,890
00:37:20;CHG;19;1,372;1,724;-0,027;2,000;1,973
00:37:27;CHG;18;1,372;1,699;-0,193;2,000;1,807
00:37:33;CHG;19;1,372;1,709;-0,120;2,000;1,880
00:37:40;CHG;20;1,377;1,729;0,046;2,000;2,046
00:37:47;CHG;20;1,372;1,724;0,041;2,000;2,041
00:37:54;CHG;19;1,377;1,719;-0,037;2,000;1,963
00:38:00;CHG;20;1,372;1,626;0,104;2,000;2,104
00:38:07;CHG;19;1,377;1,724;-0,032;2,000;1,968
00:38:14;CHG;19;1,377;1,621;0,021;2,000;2,021
00:38:21;CHG;19;1,372;1,714;-0,037;2,000;1,963
00:38:28;CHG;19;1,372;1,621;0,017;2,000;2,017
00:38:34;CHG;19;1,372;1,719;-0,037;2,000;1,963
00:38:41;CHG;19;1,377;1,719;-0,032;2,000;1,968
00:38:48;CHG;20;1,377;1,758;0,202;2,000;2,202
00:38:55;CHG;19;1,377;1,724;-0,037;2,000;1,963
00:39:01;CHG;18;1,377;1,611;-0,042;2,000;1,958
00:39:08;CHG;19;1,377;1,621;0,026;2,000;2,026
00:39:15;CHG;20;1,387;1,724;-0,047;2,000;1,953
00:39:22;CHG;19;1,377;1,616;0,031;2,000;2,031
00:39:28;CHG;19;1,377;1,719;-0,032;2,000;1,968
00:39:35;CHG;20;1,377;1,729;0,036;2,000;2,036
00:39:42;CHG;19;1,372;1,709;-0,125;2,000;1,875
00:39:49;CHG;20;1,377;1,626;0,090;2,000;2,090
00:39:56;CHG;20;1,377;1,626;0,090;2,000;2,090
00:40:02;CHG;20;1,377;1,753;0,188;2,000;2,187
00:40:09;CHG;19;1,382;1,709;-0,135;2,000;1,865
00:40:16;CHG;19;1,377;1,743;0,100;2,000;2,100
00:40:23;CHG;19;1,377;1,724;-0,042;2,000;1,958
00:40:29;CHG;20;1,377;1,626;0,090;2,000;2,090
00:40:36;CHG;19;1,377;1,709;-0,135;2,000;1,865
00:40:43;CHG;20;1,377;1,738;0,031;2,000;2,031
00:40:50;CHG;20;1,377;1,719;-0,062;2,000;1,938
00:40:56;CHG;19;1,377;1,714;-0,135;2,000;1,865
00:41:03;CHG;20;1,377;1,626;0,080;2,000;2,080
00:41:10;CHG;19;1,382;1,719;-0,052;2,000;1,948
00:41:17;CHG;20;1,382;1,729;-0,066;2,000;1,934
00:41:24;CHG;20;1,382;1,733;0,026;2,000;2,026
00:41:30;CHG;20;1,382;1,626;0,085;2,000;2,085
00:41:37;CHG;19;1,382;1,714;-0,135;2,000;1,865
