Production\V1\ChargerShieldExpA
charge 1700mAh
One Wire Bus Mode is:
in normal Powered Mode.
START
00:12:20,1,1,1970|CHG|PWM: 50|Batt: 1.375|Load: 1.881|Iset: 0.500|Ichg: 0.539|0.604|Idis: 0.941|Bavg: 1.373|Trnd: 0.0078|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.09|Capa: 98.7|lowM: 849
00:12:30,1,1,1970|CHG|PWM: 50|Batt: 1.377|Load: 1.881|Iset: 0.500|Ichg: 0.539|0.604|Idis: 0.936|Bavg: 1.374|Trnd: 0.0078|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.06|Capa: 100.2|lowM: 849
00:12:40,1,1,1970|CHG|PWM: 50|Batt: 1.377|Load: 1.883|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.938|Bavg: 1.375|Trnd: 0.0077|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.00|Capa: 101.7|lowM: 849
00:12:49,1,1,1970|CHG|PWM: 50|Batt: 1.377|Load: 1.881|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.941|Bavg: 1.375|Trnd: 0.0077|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.03|Capa: 103.2|lowM: 849
00:12:59,1,1,1970|CHG|PWM: 50|Batt: 1.379|Load: 1.885|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.941|Bavg: 1.376|Trnd: 0.0077|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.09|Capa: 104.7|lowM: 849
00:13:09,1,1,1970|CHG|PWM: 50|Batt: 1.379|Load: 1.883|Iset: 0.500|Ichg: 0.544|0.609|Idis: 0.936|Bavg: 1.377|Trnd: 0.0076|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.09|Capa: 106.2|lowM: 849
00:13:19,1,1,1970|CHG|PWM: 50|Batt: 1.379|Load: 1.870|Iset: 0.500|Ichg: 0.528|0.592|Idis: 0.932|Bavg: 1.377|Trnd: 0.0075|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.09|Capa: 107.6|lowM: 849
00:13:28,1,1,1970|CHG|PWM: 50|Batt: 1.381|Load: 1.864|Iset: 0.500|Ichg: 0.522|0.584|Idis: 0.927|Bavg: 1.378|Trnd: 0.0076|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.06|Capa: 109.1|lowM: 849
00:13:38,1,1,1970|CHG|PWM: 50|Batt: 1.381|Load: 1.877|Iset: 0.500|Ichg: 0.535|0.599|Idis: 0.938|Bavg: 1.379|Trnd: 0.0077|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.03|Capa: 110.6|lowM: 849
00:13:48,1,1,1970|CHG|PWM: 50|Batt: 1.381|Load: 1.874|Iset: 0.500|Ichg: 0.533|0.597|Idis: 0.936|Bavg: 1.379|Trnd: 0.0077|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: -0.03|Capa: 112.0|lowM: 849
